Year;City;sport;country;gender;medal;age
2004;Athens;Wrestling;JPN;Women;Gold;20
2004;Athens;Wrestling;CAN;Women;Silver;29
2004;Athens;Wrestling;JPN;Men;Bronze;29
2004;Athens;Wrestling;CUB;Men;Gold;29
2004;Athens;Wrestling;IRI;Men;Silver;25
2004;Athens;Wrestling;FRA;Women;Bronze;30
2004;Athens;Wrestling;JPN;Women;Gold;27
2004;Athens;Wrestling;USA;Women;Silver;19
2004;Athens;Wrestling;RUS;Men;Bronze;23
2004;Athens;Wrestling;UKR;Men;Gold;30
2004;Athens;Wrestling;USA;Men;Silver;20
2004;Athens;Wrestling;JPN;Women;Bronze;21
2004;Athens;Wrestling;CHN;Women;Gold;25
2004;Athens;Wrestling;RUS;Women;Silver;29
2004;Athens;Wrestling;CUB;Men;Bronze;19
2004;Athens;Wrestling;RUS;Men;Gold;29
2004;Athens;Wrestling;KAZ;Men;Silver;30
2004;Athens;Wrestling;RUS;Men;Bronze;29
2004;Athens;Wrestling;USA;Men;Gold;19
2004;Athens;Wrestling;KOR;Men;Silver;22
2004;Athens;Wrestling;IRI;Men;Bronze;30
2004;Athens;Wrestling;RUS;Men;Gold;26
2004;Athens;Wrestling;UZB;Men;Silver;20
2004;Athens;Wrestling;TUR;Men;Bronze;30
2004;Athens;Wrestling;UZB;Men;Gold;30
2004;Athens;Wrestling;IRI;Men;Silver;24
2004;Athens;Wrestling;GRE;Men;Bronze;29
2004;Athens;Wrestling;HUN;Men;Gold;20
2004;Athens;Wrestling;RUS;Men;Silver;27
2004;Athens;Wrestling;BUL;Men;Bronze;27
2004;Athens;Wrestling;KOR;Men;Gold;22
2004;Athens;Wrestling;CUB;Men;Silver;18
2004;Athens;Wrestling;KAZ;Men;Bronze;28
2004;Athens;Wrestling;AZE;Men;Gold;18
2004;Athens;Wrestling;TUR;Men;Silver;25
2004;Athens;Wrestling;RUS;Men;Bronze;25
2004;Athens;Wrestling;UZB;Men;Gold;30
2004;Athens;Wrestling;FIN;Men;Silver;18
2004;Athens;Wrestling;BLR;Men;Bronze;27
2004;Athens;Wrestling;RUS;Men;Gold;29
2004;Athens;Wrestling;SWE;Men;Silver;26
2004;Athens;Wrestling;TUR;Men;Bronze;21
2004;Athens;Wrestling;EGY;Men;Gold;20
2004;Athens;Wrestling;GEO;Men;Silver;18
2004;Athens;Wrestling;USA;Men;Bronze;30
2004;Athens;Wrestling;RUS;Men;Gold;25
2004;Athens;Wrestling;KAZ;Men;Silver;20
2008;Beijing;Aquatics;RUS;Men;Bronze;22
2008;Beijing;Aquatics;AUS;Men;Gold;25
2008;Beijing;Aquatics;CHN;Men;Silver;22
2008;Beijing;Aquatics;CHN;Women;Bronze;24
2008;Beijing;Aquatics;CHN;Women;Gold;30
2008;Beijing;Aquatics;CAN;Women;Silver;22
2008;Beijing;Aquatics;CHN;Men;Bronze;23
2008;Beijing;Aquatics;CHN;Men;Gold;27
2008;Beijing;Aquatics;CAN;Men;Silver;27
2008;Beijing;Aquatics;CHN;Women;Bronze;25
2008;Beijing;Aquatics;CHN;Women;Gold;19
2008;Beijing;Aquatics;RUS;Women;Silver;20
2008;Beijing;Aquatics;RUS;Men;Bronze;20
2008;Beijing;Aquatics;RUS;Men;Bronze;22
2008;Beijing;Aquatics;CHN;Men;Gold;24
2008;Beijing;Aquatics;CHN;Men;Gold;25
2008;Beijing;Aquatics;GER;Men;Silver;18
2008;Beijing;Aquatics;GER;Men;Silver;27
2008;Beijing;Aquatics;MEX;Women;Bronze;27
2008;Beijing;Aquatics;MEX;Women;Bronze;21
2008;Beijing;Aquatics;CHN;Women;Gold;30
2008;Beijing;Aquatics;CHN;Women;Gold;25
2008;Beijing;Aquatics;AUS;Women;Silver;24
2008;Beijing;Aquatics;AUS;Women;Silver;18
2008;Beijing;Aquatics;UKR;Men;Bronze;23
2008;Beijing;Aquatics;UKR;Men;Bronze;30
2008;Beijing;Aquatics;CHN;Men;Gold;27
2008;Beijing;Aquatics;CHN;Men;Gold;29
2008;Beijing;Aquatics;RUS;Men;Silver;23
2008;Beijing;Aquatics;RUS;Men;Silver;25
2008;Beijing;Aquatics;GER;Women;Bronze;27
2008;Beijing;Aquatics;GER;Women;Bronze;18
2008;Beijing;Aquatics;CHN;Women;Gold;29
2008;Beijing;Aquatics;CHN;Women;Gold;30
2008;Beijing;Aquatics;RUS;Women;Silver;30
2008;Beijing;Aquatics;RUS;Women;Silver;19
2008;Beijing;Aquatics;AUS;Men;Bronze;18
2008;Beijing;Aquatics;RUS;Men;Bronze;20
2008;Beijing;Aquatics;USA;Men;Gold;25
2008;Beijing;Aquatics;USA;Men;Silver;23
2008;Beijing;Aquatics;USA;Women;Bronze;19
2008;Beijing;Aquatics;USA;Women;Gold;21
2008;Beijing;Aquatics;ZIM;Women;Silver;20
2008;Beijing;Aquatics;FRA;Men;Bronze;19
2008;Beijing;Aquatics;JPN;Men;Gold;21
2008;Beijing;Aquatics;NOR;Men;Silver;21
2008;Beijing;Aquatics;AUT;Women;Bronze;27
2008;Beijing;Aquatics;AUS;Women;Gold;29
2008;Beijing;Aquatics;USA;Women;Silver;19
2008;Beijing;Aquatics;AUS;Men;Bronze;26
2008;Beijing;Aquatics;USA;Men;Gold;19
2008;Beijing;Aquatics;SRB;Men;Silver;29
2008;Beijing;Aquatics;AUS;Women;Bronze;25
2008;Beijing;Aquatics;AUS;Women;Gold;23
2008;Beijing;Aquatics;USA;Women;Silver;28
2008;Beijing;Aquatics;BRA;Men;Bronze;28
2008;Beijing;Aquatics;USA;Men;Bronze;19
2008;Beijing;Aquatics;FRA;Men;Gold;27
2008;Beijing;Aquatics;AUS;Men;Silver;21
2008;Beijing;Aquatics;USA;Women;Bronze;22
2008;Beijing;Aquatics;GER;Women;Gold;28
2008;Beijing;Aquatics;AUS;Women;Silver;22
2008;Beijing;Aquatics;CAN;Men;Bronze;25
2008;Beijing;Aquatics;TUN;Men;Gold;29
2008;Beijing;Aquatics;AUS;Men;Silver;20
2008;Beijing;Aquatics;RUS;Men;Bronze;21
2008;Beijing;Aquatics;USA;Men;Gold;24
2008;Beijing;Aquatics;USA;Men;Silver;22
2008;Beijing;Aquatics;JPN;Women;Bronze;26
2008;Beijing;Aquatics;ZIM;Women;Gold;18
2008;Beijing;Aquatics;USA;Women;Silver;23
2008;Beijing;Aquatics;FRA;Men;Bronze;24
2008;Beijing;Aquatics;JPN;Men;Gold;30
2008;Beijing;Aquatics;AUS;Men;Silver;21
2008;Beijing;Aquatics;NOR;Women;Bronze;21
2008;Beijing;Aquatics;USA;Women;Gold;27
2008;Beijing;Aquatics;AUS;Women;Silver;26
2008;Beijing;Aquatics;JPN;Men;Bronze;26
2008;Beijing;Aquatics;USA;Men;Gold;24
2008;Beijing;Aquatics;HUN;Men;Silver;30
2008;Beijing;Aquatics;AUS;Women;Bronze;25
2008;Beijing;Aquatics;CHN;Women;Gold;25
2008;Beijing;Aquatics;CHN;Women;Silver;28
2008;Beijing;Aquatics;USA;Men;Bronze;18
2008;Beijing;Aquatics;USA;Men;Gold;21
2008;Beijing;Aquatics;KOR;Men;Silver;29
2008;Beijing;Aquatics;CHN;Women;Bronze;22
2008;Beijing;Aquatics;ITA;Women;Gold;22
2008;Beijing;Aquatics;SLO;Women;Silver;26
2008;Beijing;Aquatics;USA;Men;Bronze;27
2008;Beijing;Aquatics;USA;Men;Gold;23
2008;Beijing;Aquatics;HUN;Men;Silver;25
2008;Beijing;Aquatics;USA;Women;Bronze;21
2008;Beijing;Aquatics;AUS;Women;Gold;18
2008;Beijing;Aquatics;ZIM;Women;Silver;19
2008;Beijing;Aquatics;USA;Men;Bronze;27
2008;Beijing;Aquatics;KOR;Men;Gold;26
2008;Beijing;Aquatics;CHN;Men;Silver;20
2008;Beijing;Aquatics;GBR;Women;Bronze;28
2008;Beijing;Aquatics;GBR;Women;Gold;19
2008;Beijing;Aquatics;USA;Women;Silver;27
2008;Beijing;Aquatics;USA;Men;Bronze;24
2008;Beijing;Aquatics;USA;Men;Gold;25
2008;Beijing;Aquatics;HUN;Men;Silver;19
2008;Beijing;Aquatics;USA;Women;Bronze;25
2008;Beijing;Aquatics;AUS;Women;Gold;18
2008;Beijing;Aquatics;ZIM;Women;Silver;19
2008;Beijing;Aquatics;AUS;Men;Bronze;21
2008;Beijing;Aquatics;AUS;Men;Bronze;27
2008;Beijing;Aquatics;AUS;Men;Bronze;28
2008;Beijing;Aquatics;AUS;Men;Bronze;23
2008;Beijing;Aquatics;AUS;Men;Bronze;26
2008;Beijing;Aquatics;AUS;Men;Bronze;24
2008;Beijing;Aquatics;USA;Men;Gold;20
2008;Beijing;Aquatics;USA;Men;Gold;27
2008;Beijing;Aquatics;USA;Men;Gold;29
2008;Beijing;Aquatics;USA;Men;Gold;19
2008;Beijing;Aquatics;USA;Men;Gold;21
2008;Beijing;Aquatics;USA;Men;Gold;18
2008;Beijing;Aquatics;USA;Men;Gold;25
2008;Beijing;Aquatics;FRA;Men;Silver;29
2008;Beijing;Aquatics;FRA;Men;Silver;26
2008;Beijing;Aquatics;FRA;Men;Silver;20
2008;Beijing;Aquatics;FRA;Men;Silver;19
2008;Beijing;Aquatics;FRA;Men;Silver;26
2008;Beijing;Aquatics;FRA;Men;Silver;24
2008;Beijing;Aquatics;AUS;Women;Bronze;29
2008;Beijing;Aquatics;AUS;Women;Bronze;22
2008;Beijing;Aquatics;AUS;Women;Bronze;19
2008;Beijing;Aquatics;AUS;Women;Bronze;25
2008;Beijing;Aquatics;AUS;Women;Bronze;30
2008;Beijing;Aquatics;NED;Women;Gold;23
2008;Beijing;Aquatics;NED;Women;Gold;28
2008;Beijing;Aquatics;NED;Women;Gold;19
2008;Beijing;Aquatics;NED;Women;Gold;20
2008;Beijing;Aquatics;NED;Women;Gold;25
2008;Beijing;Aquatics;NED;Women;Gold;24
2008;Beijing;Aquatics;USA;Women;Silver;20
2008;Beijing;Aquatics;USA;Women;Silver;23
2008;Beijing;Aquatics;USA;Women;Silver;25
2008;Beijing;Aquatics;USA;Women;Silver;27
2008;Beijing;Aquatics;USA;Women;Silver;27
2008;Beijing;Aquatics;USA;Women;Silver;30
2008;Beijing;Aquatics;JPN;Men;Bronze;19
2008;Beijing;Aquatics;JPN;Men;Bronze;23
2008;Beijing;Aquatics;JPN;Men;Bronze;18
2008;Beijing;Aquatics;JPN;Men;Bronze;30
2008;Beijing;Aquatics;USA;Men;Gold;30
2008;Beijing;Aquatics;USA;Men;Gold;27
2008;Beijing;Aquatics;USA;Men;Gold;26
2008;Beijing;Aquatics;USA;Men;Gold;30
2008;Beijing;Aquatics;USA;Men;Gold;20
2008;Beijing;Aquatics;USA;Men;Gold;21
2008;Beijing;Aquatics;USA;Men;Gold;20
2008;Beijing;Aquatics;USA;Men;Gold;27
2008;Beijing;Aquatics;AUS;Men;Silver;24
2008;Beijing;Aquatics;AUS;Men;Silver;26
2008;Beijing;Aquatics;AUS;Men;Silver;24
2008;Beijing;Aquatics;AUS;Men;Silver;28
2008;Beijing;Aquatics;AUS;Men;Silver;21
2008;Beijing;Aquatics;AUS;Men;Silver;24
2008;Beijing;Aquatics;AUS;Men;Silver;25
2008;Beijing;Aquatics;AUS;Men;Silver;23
2008;Beijing;Aquatics;CHN;Women;Bronze;23
2008;Beijing;Aquatics;CHN;Women;Bronze;22
2008;Beijing;Aquatics;CHN;Women;Bronze;18
2008;Beijing;Aquatics;CHN;Women;Bronze;24
2008;Beijing;Aquatics;CHN;Women;Bronze;24
2008;Beijing;Aquatics;AUS;Women;Gold;27
2008;Beijing;Aquatics;AUS;Women;Gold;25
2008;Beijing;Aquatics;AUS;Women;Gold;18
2008;Beijing;Aquatics;AUS;Women;Gold;26
2008;Beijing;Aquatics;AUS;Women;Gold;30
2008;Beijing;Aquatics;AUS;Women;Gold;24
2008;Beijing;Aquatics;AUS;Women;Gold;23
2008;Beijing;Aquatics;USA;Women;Silver;27
2008;Beijing;Aquatics;USA;Women;Silver;26
2008;Beijing;Aquatics;USA;Women;Silver;20
2008;Beijing;Aquatics;USA;Women;Silver;23
2008;Beijing;Aquatics;USA;Women;Silver;23
2008;Beijing;Aquatics;USA;Women;Silver;29
2008;Beijing;Aquatics;USA;Women;Silver;20
2008;Beijing;Aquatics;USA;Women;Silver;25
2008;Beijing;Aquatics;AUS;Men;Bronze;22
2008;Beijing;Aquatics;AUS;Men;Bronze;20
2008;Beijing;Aquatics;AUS;Men;Bronze;27
2008;Beijing;Aquatics;AUS;Men;Bronze;23
2008;Beijing;Aquatics;AUS;Men;Bronze;27
2008;Beijing;Aquatics;AUS;Men;Bronze;20
2008;Beijing;Aquatics;USA;Men;Gold;19
2008;Beijing;Aquatics;USA;Men;Gold;24
2008;Beijing;Aquatics;USA;Men;Gold;20
2008;Beijing;Aquatics;USA;Men;Gold;27
2008;Beijing;Aquatics;USA;Men;Gold;30
2008;Beijing;Aquatics;USA;Men;Gold;26
2008;Beijing;Aquatics;USA;Men;Gold;24
2008;Beijing;Aquatics;RUS;Men;Silver;29
2008;Beijing;Aquatics;RUS;Men;Silver;27
2008;Beijing;Aquatics;RUS;Men;Silver;25
2008;Beijing;Aquatics;RUS;Men;Silver;29
2008;Beijing;Aquatics;RUS;Men;Silver;25
2008;Beijing;Aquatics;USA;Women;Bronze;19
2008;Beijing;Aquatics;USA;Women;Bronze;23
2008;Beijing;Aquatics;USA;Women;Bronze;20
2008;Beijing;Aquatics;USA;Women;Bronze;27
2008;Beijing;Aquatics;USA;Women;Bronze;21
2008;Beijing;Aquatics;USA;Women;Bronze;20
2008;Beijing;Aquatics;USA;Women;Bronze;27
2008;Beijing;Aquatics;AUS;Women;Gold;19
2008;Beijing;Aquatics;AUS;Women;Gold;25
2008;Beijing;Aquatics;AUS;Women;Gold;30
2008;Beijing;Aquatics;AUS;Women;Gold;22
2008;Beijing;Aquatics;AUS;Women;Gold;23
2008;Beijing;Aquatics;AUS;Women;Gold;29
2008;Beijing;Aquatics;AUS;Women;Gold;21
2008;Beijing;Aquatics;AUS;Women;Gold;21
2008;Beijing;Aquatics;CHN;Women;Silver;29
2008;Beijing;Aquatics;CHN;Women;Silver;23
2008;Beijing;Aquatics;CHN;Women;Silver;22
2008;Beijing;Aquatics;CHN;Women;Silver;26
2008;Beijing;Aquatics;CHN;Women;Silver;30
2008;Beijing;Aquatics;FRA;Men;Bronze;28
2008;Beijing;Aquatics;BRA;Men;Gold;27
2008;Beijing;Aquatics;FRA;Men;Silver;20
2008;Beijing;Aquatics;AUS;Women;Bronze;30
2008;Beijing;Aquatics;GER;Women;Gold;24
2008;Beijing;Aquatics;USA;Women;Silver;18
2008;Beijing;Aquatics;DEN;Women;Bronze;26
2008;Beijing;Aquatics;GBR;Women;Gold;28
2008;Beijing;Aquatics;ITA;Women;Silver;21
2008;Beijing;Aquatics;GER;Men;Bronze;28
2008;Beijing;Aquatics;NED;Men;Gold;30
2008;Beijing;Aquatics;GBR;Men;Silver;22
2008;Beijing;Aquatics;GBR;Women;Bronze;30
2008;Beijing;Aquatics;RUS;Women;Gold;20
2008;Beijing;Aquatics;GBR;Women;Silver;19
2008;Beijing;Aquatics;JPN;Women;Bronze;30
2008;Beijing;Aquatics;JPN;Women;Bronze;25
2008;Beijing;Aquatics;RUS;Women;Gold;25
2008;Beijing;Aquatics;RUS;Women;Gold;22
2008;Beijing;Aquatics;ESP;Women;Silver;28
2008;Beijing;Aquatics;ESP;Women;Silver;29
2008;Beijing;Aquatics;CHN;Women;Bronze;29
2008;Beijing;Aquatics;CHN;Women;Bronze;25
2008;Beijing;Aquatics;CHN;Women;Bronze;28
2008;Beijing;Aquatics;CHN;Women;Bronze;28
2008;Beijing;Aquatics;CHN;Women;Bronze;28
2008;Beijing;Aquatics;CHN;Women;Bronze;30
2008;Beijing;Aquatics;CHN;Women;Bronze;18
2008;Beijing;Aquatics;CHN;Women;Bronze;18
2008;Beijing;Aquatics;CHN;Women;Bronze;21
2008;Beijing;Aquatics;RUS;Women;Gold;25
2008;Beijing;Aquatics;RUS;Women;Gold;25
2008;Beijing;Aquatics;RUS;Women;Gold;24
2008;Beijing;Aquatics;RUS;Women;Gold;30
2008;Beijing;Aquatics;RUS;Women;Gold;25
2008;Beijing;Aquatics;RUS;Women;Gold;27
2008;Beijing;Aquatics;RUS;Women;Gold;18
2008;Beijing;Aquatics;RUS;Women;Gold;25
2008;Beijing;Aquatics;RUS;Women;Gold;22
2008;Beijing;Aquatics;ESP;Women;Silver;27
2008;Beijing;Aquatics;ESP;Women;Silver;30
2008;Beijing;Aquatics;ESP;Women;Silver;21
2008;Beijing;Aquatics;ESP;Women;Silver;18
2008;Beijing;Aquatics;ESP;Women;Silver;23
2008;Beijing;Aquatics;ESP;Women;Silver;27
2008;Beijing;Aquatics;ESP;Women;Silver;21
2008;Beijing;Aquatics;ESP;Women;Silver;21
2008;Beijing;Aquatics;ESP;Women;Silver;25
2008;Beijing;Aquatics;SRB;Men;Bronze;22
2008;Beijing;Aquatics;SRB;Men;Bronze;25
2008;Beijing;Aquatics;SRB;Men;Bronze;18
2008;Beijing;Aquatics;SRB;Men;Bronze;21
2008;Beijing;Aquatics;SRB;Men;Bronze;23
2008;Beijing;Aquatics;SRB;Men;Bronze;22
2008;Beijing;Aquatics;SRB;Men;Bronze;23
2008;Beijing;Aquatics;SRB;Men;Bronze;20
2008;Beijing;Aquatics;SRB;Men;Bronze;24
2008;Beijing;Aquatics;SRB;Men;Bronze;28
2008;Beijing;Aquatics;SRB;Men;Bronze;26
2008;Beijing;Aquatics;SRB;Men;Bronze;27
2008;Beijing;Aquatics;SRB;Men;Bronze;26
2008;Beijing;Aquatics;HUN;Men;Gold;23
2008;Beijing;Aquatics;HUN;Men;Gold;21
2008;Beijing;Aquatics;HUN;Men;Gold;21
2008;Beijing;Aquatics;HUN;Men;Gold;28
2008;Beijing;Aquatics;HUN;Men;Gold;28
2008;Beijing;Aquatics;HUN;Men;Gold;20
2008;Beijing;Aquatics;HUN;Men;Gold;24
2008;Beijing;Aquatics;HUN;Men;Gold;28
2008;Beijing;Aquatics;HUN;Men;Gold;26
2008;Beijing;Aquatics;HUN;Men;Gold;22
2008;Beijing;Aquatics;HUN;Men;Gold;21
2008;Beijing;Aquatics;HUN;Men;Gold;27
2008;Beijing;Aquatics;HUN;Men;Gold;29
2008;Beijing;Aquatics;USA;Men;Silver;26
2008;Beijing;Aquatics;USA;Men;Silver;28
2008;Beijing;Aquatics;USA;Men;Silver;20
2008;Beijing;Aquatics;USA;Men;Silver;20
2008;Beijing;Aquatics;USA;Men;Silver;21
2008;Beijing;Aquatics;USA;Men;Silver;24
2008;Beijing;Aquatics;USA;Men;Silver;24
2008;Beijing;Aquatics;USA;Men;Silver;30
2008;Beijing;Aquatics;USA;Men;Silver;19
2008;Beijing;Aquatics;USA;Men;Silver;18
2008;Beijing;Aquatics;USA;Men;Silver;21
2008;Beijing;Aquatics;USA;Men;Silver;21
2008;Beijing;Aquatics;USA;Men;Silver;20
2008;Beijing;Aquatics;AUS;Women;Bronze;24
2008;Beijing;Aquatics;AUS;Women;Bronze;19
2008;Beijing;Aquatics;AUS;Women;Bronze;21
2008;Beijing;Aquatics;AUS;Women;Bronze;29
2008;Beijing;Aquatics;AUS;Women;Bronze;26
2008;Beijing;Aquatics;AUS;Women;Bronze;18
2008;Beijing;Aquatics;AUS;Women;Bronze;28
2008;Beijing;Aquatics;AUS;Women;Bronze;26
2008;Beijing;Aquatics;AUS;Women;Bronze;18
2008;Beijing;Aquatics;AUS;Women;Bronze;29
2008;Beijing;Aquatics;AUS;Women;Bronze;19
2008;Beijing;Aquatics;AUS;Women;Bronze;27
2008;Beijing;Aquatics;AUS;Women;Bronze;28
2008;Beijing;Aquatics;NED;Women;Gold;29
2008;Beijing;Aquatics;NED;Women;Gold;29
2008;Beijing;Aquatics;NED;Women;Gold;23
2008;Beijing;Aquatics;NED;Women;Gold;18
2008;Beijing;Aquatics;NED;Women;Gold;25
2008;Beijing;Aquatics;NED;Women;Gold;30
2008;Beijing;Aquatics;NED;Women;Gold;20
2008;Beijing;Aquatics;NED;Women;Gold;22
2008;Beijing;Aquatics;NED;Women;Gold;30
2008;Beijing;Aquatics;NED;Women;Gold;29
2008;Beijing;Aquatics;NED;Women;Gold;18
2008;Beijing;Aquatics;NED;Women;Gold;20
2008;Beijing;Aquatics;NED;Women;Gold;20
2008;Beijing;Aquatics;USA;Women;Silver;30
2008;Beijing;Aquatics;USA;Women;Silver;29
2008;Beijing;Aquatics;USA;Women;Silver;18
2008;Beijing;Aquatics;USA;Women;Silver;23
2008;Beijing;Aquatics;USA;Women;Silver;30
2008;Beijing;Aquatics;USA;Women;Silver;26
2008;Beijing;Aquatics;USA;Women;Silver;18
2008;Beijing;Aquatics;USA;Women;Silver;26
2008;Beijing;Aquatics;USA;Women;Silver;28
2008;Beijing;Aquatics;USA;Women;Silver;24
2008;Beijing;Aquatics;USA;Women;Silver;18
2008;Beijing;Aquatics;USA;Women;Silver;29
2008;Beijing;Aquatics;USA;Women;Silver;25
2008;Beijing;Archery;RUS;Men;Bronze;29
2008;Beijing;Archery;UKR;Men;Gold;29
2008;Beijing;Archery;KOR;Men;Silver;30
2008;Beijing;Archery;KOR;Women;Bronze;22
2008;Beijing;Archery;CHN;Women;Gold;19
2008;Beijing;Archery;KOR;Women;Silver;18
2008;Beijing;Archery;CHN;Men;Bronze;18
2008;Beijing;Archery;CHN;Men;Bronze;22
2008;Beijing;Archery;CHN;Men;Bronze;18
2008;Beijing;Archery;KOR;Men;Gold;24
2008;Beijing;Archery;KOR;Men;Gold;18
2008;Beijing;Archery;KOR;Men;Gold;26
2008;Beijing;Archery;ITA;Men;Silver;18
2008;Beijing;Archery;ITA;Men;Silver;21
2008;Beijing;Archery;ITA;Men;Silver;21
2008;Beijing;Archery;FRA;Women;Bronze;18
2008;Beijing;Archery;FRA;Women;Bronze;28
2008;Beijing;Archery;FRA;Women;Bronze;21
2008;Beijing;Archery;KOR;Women;Gold;22
2008;Beijing;Archery;KOR;Women;Gold;22
2008;Beijing;Archery;KOR;Women;Gold;24
2008;Beijing;Archery;CHN;Women;Silver;25
2008;Beijing;Archery;CHN;Women;Silver;25
2008;Beijing;Archery;CHN;Women;Silver;21
2008;Beijing;Athletics;KEN;Men;Bronze;25
2008;Beijing;Athletics;ETH;Men;Gold;26
2008;Beijing;Athletics;ETH;Men;Silver;21
2008;Beijing;Athletics;USA;Women;Bronze;26
2008;Beijing;Athletics;ETH;Women;Gold;23
2008;Beijing;Athletics;TUR;Women;Silver;22
2008;Beijing;Athletics;USA;Men;Bronze;23
2008;Beijing;Athletics;JAM;Men;Gold;20
2008;Beijing;Athletics;TRI;Men;Silver;24
2008;Beijing;Athletics;JAM;Women;Gold;30
2008;Beijing;Athletics;JAM;Women;Silver;20
2008;Beijing;Athletics;JAM;Women;Silver;27
2008;Beijing;Athletics;CAN;Women;Bronze;20
2008;Beijing;Athletics;USA;Women;Gold;23
2008;Beijing;Athletics;AUS;Women;Silver;29
2008;Beijing;Athletics;USA;Men;Bronze;18
2008;Beijing;Athletics;CUB;Men;Gold;20
2008;Beijing;Athletics;USA;Men;Silver;18
2008;Beijing;Athletics;FRA;Men;Bronze;24
2008;Beijing;Athletics;KEN;Men;Gold;25
2008;Beijing;Athletics;NZL;Men;Silver;23
2008;Beijing;Athletics;UKR;Women;Bronze;21
2008;Beijing;Athletics;KEN;Women;Gold;18
2008;Beijing;Athletics;UKR;Women;Silver;26
2008;Beijing;Athletics;USA;Men;Bronze;23
2008;Beijing;Athletics;JAM;Men;Gold;22
2008;Beijing;Athletics;USA;Men;Silver;27
2008;Beijing;Athletics;JAM;Women;Bronze;18
2008;Beijing;Athletics;JAM;Women;Gold;20
2008;Beijing;Athletics;USA;Women;Silver;27
2008;Beijing;Athletics;ITA;Women;Bronze;26
2008;Beijing;Athletics;RUS;Women;Gold;18
2008;Beijing;Athletics;NOR;Women;Silver;22
2008;Beijing;Athletics;AUS;Men;Bronze;22
2008;Beijing;Athletics;RUS;Men;Gold;21
2008;Beijing;Athletics;ECU;Men;Silver;22
2008;Beijing;Athletics;KEN;Men;Bronze;25
2008;Beijing;Athletics;KEN;Men;Gold;27
2008;Beijing;Athletics;FRA;Men;Silver;19
2008;Beijing;Athletics;RUS;Women;Bronze;24
2008;Beijing;Athletics;RUS;Women;Gold;27
2008;Beijing;Athletics;KEN;Women;Silver;25
2008;Beijing;Athletics;USA;Men;Bronze;30
2008;Beijing;Athletics;USA;Men;Gold;19
2008;Beijing;Athletics;USA;Men;Silver;28
2008;Beijing;Athletics;USA;Women;Bronze;24
2008;Beijing;Athletics;GBR;Women;Gold;21
2008;Beijing;Athletics;JAM;Women;Silver;25
2008;Beijing;Athletics;USA;Men;Bronze;28
2008;Beijing;Athletics;USA;Men;Gold;29
2008;Beijing;Athletics;USA;Men;Silver;22
2008;Beijing;Athletics;GBR;Women;Bronze;28
2008;Beijing;Athletics;JAM;Women;Gold;30
2008;Beijing;Athletics;USA;Women;Silver;23
2008;Beijing;Athletics;JPN;Men;Bronze;30
2008;Beijing;Athletics;JPN;Men;Bronze;30
2008;Beijing;Athletics;JPN;Men;Bronze;24
2008;Beijing;Athletics;JPN;Men;Bronze;28
2008;Beijing;Athletics;JAM;Men;Gold;24
2008;Beijing;Athletics;JAM;Men;Gold;20
2008;Beijing;Athletics;JAM;Men;Gold;24
2008;Beijing;Athletics;JAM;Men;Gold;20
2008;Beijing;Athletics;TRI;Men;Silver;27
2008;Beijing;Athletics;TRI;Men;Silver;21
2008;Beijing;Athletics;TRI;Men;Silver;26
2008;Beijing;Athletics;TRI;Men;Silver;23
2008;Beijing;Athletics;NGR;Women;Bronze;28
2008;Beijing;Athletics;NGR;Women;Bronze;22
2008;Beijing;Athletics;NGR;Women;Bronze;19
2008;Beijing;Athletics;NGR;Women;Bronze;29
2008;Beijing;Athletics;RUS;Women;Gold;23
2008;Beijing;Athletics;RUS;Women;Gold;26
2008;Beijing;Athletics;RUS;Women;Gold;26
2008;Beijing;Athletics;RUS;Women;Gold;24
2008;Beijing;Athletics;BEL;Women;Silver;30
2008;Beijing;Athletics;BEL;Women;Silver;27
2008;Beijing;Athletics;BEL;Women;Silver;28
2008;Beijing;Athletics;BEL;Women;Silver;27
2008;Beijing;Athletics;RUS;Men;Bronze;28
2008;Beijing;Athletics;RUS;Men;Bronze;18
2008;Beijing;Athletics;RUS;Men;Bronze;28
2008;Beijing;Athletics;RUS;Men;Bronze;18
2008;Beijing;Athletics;USA;Men;Gold;28
2008;Beijing;Athletics;USA;Men;Gold;21
2008;Beijing;Athletics;USA;Men;Gold;25
2008;Beijing;Athletics;USA;Men;Gold;19
2008;Beijing;Athletics;BAH;Men;Silver;23
2008;Beijing;Athletics;BAH;Men;Silver;23
2008;Beijing;Athletics;BAH;Men;Silver;19
2008;Beijing;Athletics;BAH;Men;Silver;21
2008;Beijing;Athletics;JAM;Women;Bronze;20
2008;Beijing;Athletics;JAM;Women;Bronze;19
2008;Beijing;Athletics;JAM;Women;Bronze;23
2008;Beijing;Athletics;JAM;Women;Bronze;22
2008;Beijing;Athletics;USA;Women;Gold;18
2008;Beijing;Athletics;USA;Women;Gold;22
2008;Beijing;Athletics;USA;Women;Gold;25
2008;Beijing;Athletics;USA;Women;Gold;21
2008;Beijing;Athletics;RUS;Women;Silver;26
2008;Beijing;Athletics;RUS;Women;Silver;25
2008;Beijing;Athletics;RUS;Women;Silver;19
2008;Beijing;Athletics;RUS;Women;Silver;18
2008;Beijing;Athletics;KEN;Men;Bronze;26
2008;Beijing;Athletics;ETH;Men;Gold;20
2008;Beijing;Athletics;KEN;Men;Silver;21
2008;Beijing;Athletics;ETH;Women;Bronze;20
